site,date,start_hour,value,variable,units,quality,prelim,name 
3135,2021-09-02,17,0.1847,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-02,18,0.2174,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-02,19,0.2823,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-02,20,0.2232,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-02,21,0.2386,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-02,22,0.2514,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-02,23,0.1985,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,0,0.2009,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,1,0.1803,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,2,0.1980,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,3,0.2060,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,5,0.2599,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,6,0.5042,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,7,0.4659,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,8,0.2806,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,9,0.2618,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,10,0.2722,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,11,0.2555,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,12,0.2135,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,13,0.1771,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,14,0.1769,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,15,0.1395,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,16,0.1552,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,17,0.1564,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,18,0.2738,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,19,0.4776,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,20,0.5294,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,21,0.2803,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,22,0.2185,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-03,23,0.2068,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,0,0.1690,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,1,0.1266,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,2,0.1852,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,3,0.1766,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,5,0.1774,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,6,0.1820,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,7,0.1962,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,8,0.1845,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,9,0.1564,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,10,0.1882,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,11,0.1653,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,12,0.1655,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,13,0.1705,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,14,0.1440,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,15,0.1497,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,16,0.1746,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,17,0.1434,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,18,0.3210,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,19,0.4156,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,20,0.3122,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,21,0.5194,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,22,0.2462,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-04,23,0.2063,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,0,0.1986,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,1,0.3376,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,2,0.6481,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,3,0.4013,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,5,0.3375,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,6,0.3390,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,7,0.3401,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,8,0.2981,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,9,0.2555,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,10,0.1963,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,11,0.1885,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,12,0.1633,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,13,0.1635,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,14,0.1698,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,15,0.2096,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,16,0.1952,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,17,0.1971,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,18,0.4271,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,19,0.5759,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,20,0.4035,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,21,0.2665,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,22,0.2025,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-05,23,0.1998,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,0,0.1765,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,1,0.1844,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,2,0.1708,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,3,0.1637,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,5,0.2011,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,6,0.2260,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,7,0.2186,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,8,0.1985,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,9,0.1951,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,10,0.1839,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,11,0.1794,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,12,0.2058,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,13,0.1786,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,14,0.1711,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,15,0.1773,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,16,0.1807,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,17,0.1875,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,18,0.2010,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,19,0.1915,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,20,0.1894,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,21,0.2473,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,22,0.2262,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-06,23,0.2250,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,0,0.1732,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,1,0.1602,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,2,0.1637,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,3,0.1556,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,5,0.2592,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,6,0.3434,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,7,0.3878,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,8,0.3045,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,9,0.2125,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,10,0.2040,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,14,0.2119,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,15,0.2720,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,16,0.2551,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,17,0.2887,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,18,0.3024,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,19,0.2379,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,20,0.2202,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,21,0.2387,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,22,0.2435,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-07,23,0.3230,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,0,0.3079,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,1,0.3129,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,2,0.3026,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,3,0.2422,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,5,0.1796,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,6,0.2667,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,7,0.2366,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,8,0.2454,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,9,0.2396,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,10,0.2173,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,11,0.2136,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,12,0.2456,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,13,0.1827,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,14,0.2100,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,15,0.1852,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,16,0.2023,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,17,0.2236,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,18,0.2191,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,19,0.3056,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,20,0.3648,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,21,0.3332,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,22,0.2317,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-08,23,0.2170,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,0,0.1937,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,1,0.1946,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,2,0.1578,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,3,0.1632,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,5,0.2718,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,6,0.4660,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,7,0.5546,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,8,0.4071,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,9,0.2640,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,10,0.2593,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,11,0.1892,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,12,0.2041,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,13,0.2043,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,14,0.2940,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,15,0.1980,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,16,0.2010,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,17,0.1916,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,18,0.2197,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,19,0.2507,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,20,0.2523,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,21,0.3401,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,22,0.3994,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-09,23,0.3347,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,0,0.1916,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,1,0.1525,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,2,0.1347,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,3,0.1590,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,5,0.2283,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,6,0.4223,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,7,0.3915,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,8,0.3331,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,9,0.2970,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,10,0.2178,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,11,0.2752,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,12,0.1688,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,13,0.1636,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,14,0.1922,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,15,0.1850,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,16,0.1769,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,17,0.1985,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,18,0.3561,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,19,0.3605,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,20,0.3264,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,21,0.3425,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,22,0.2955,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-10,23,0.2526,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,0,0.2464,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,1,0.2120,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,2,0.2182,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,3,0.2019,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,5,0.2587,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,6,0.3008,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,7,0.3252,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,8,0.3098,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,9,0.2873,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,10,0.2392,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,11,0.2348,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,12,0.2500,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,13,0.2171,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,14,0.1909,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,15,0.1766,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,16,0.1745,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,17,0.2301,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,18,0.2998,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,19,0.2603,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,20,0.3186,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,21,0.4799,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,22,0.2821,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-11,23,0.1606,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,0,0.1667,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,1,0.1541,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,2,0.1677,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,3,0.1625,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,5,0.2057,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,6,0.4493,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,7,0.3538,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,8,0.2087,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,9,0.1671,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,10,0.1839,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,11,0.1661,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,12,0.1534,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,13,0.1906,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,14,0.2123,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,15,0.1959,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,16,0.2149,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,17,0.2122,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,18,0.2870,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,19,0.2915,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,20,0.2060,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,21,0.1765,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,22,0.1714,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-12,23,0.1371,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,0,0.1314,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,1,0.1262,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,2,0.1344,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,3,0.1552,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,5,0.3711,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,6,0.6884,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,7,0.8721,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,8,0.6155,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,9,0.3967,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,10,0.2502,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,11,0.2320,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,12,0.2281,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,13,0.2195,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,14,0.2546,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,15,0.2325,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,16,0.2494,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,17,0.2144,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,18,0.2110,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,19,0.2152,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,20,0.2096,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,21,0.2121,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,22,0.2386,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-13,23,0.1904,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,0,0.1641,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,1,0.1562,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,2,0.1525,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,3,0.1776,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,5,0.2813,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,6,0.6004,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,7,0.4074,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,8,0.3199,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,9,0.3079,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,10,0.2899,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,11,0.2651,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,12,0.2430,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,13,0.2537,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,14,0.2358,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,15,0.2375,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,16,0.2658,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-09-14,17,0.2602,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
